transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id
119108,2023-06-05,13:36:14,2,3,48
119114,2023-06-05,13:40:01,2,8,51
119139,2023-06-05,13:51:49,2,3,46
119142,2023-06-05,13:52:40,1,3,72
119152,2023-06-05,13:56:58,1,3,76
119185,2023-06-05,14:15:54,2,5,49
119187,2023-06-05,14:17:10,2,8,56
119197,2023-06-05,14:20:30,2,5,57
119211,2023-06-05,14:30:42,2,8,57
119221,2023-06-05,14:32:07,2,3,52
119233,2023-06-05,14:37:41,1,3,52
119250,2023-06-05,14:45:05,1,5,76
119264,2023-06-05,14:53:51,1,5,39
119268,2023-06-05,14:58:13,1,8,41
119277,2023-06-05,15:04:15,2,8,37
119278,2023-06-05,15:04:15,1,8,69
119302,2023-06-05,15:22:44,2,5,61
119310,2023-06-05,15:29:52,2,8,25
119328,2023-06-05,15:37:48,1,3,77
119333,2023-06-05,15:40:31,1,3,38
119338,2023-06-05,15:45:52,2,5,52
119339,2023-06-05,15:45:58,1,3,60
119356,2023-06-05,15:55:29,2,5,53
119373,2023-06-05,16:06:31,1,8,24
119376,2023-06-05,16:10:06,2,3,33
119392,2023-06-05,16:18:24,1,8,46
119397,2023-06-05,16:24:56,1,8,41
119412,2023-06-05,16:36:48,1,8,70
119436,2023-06-05,16:48:12,1,3,25
119438,2023-06-05,16:48:48,1,8,61
119456,2023-06-05,17:00:02,2,5,58
119469,2023-06-05,17:14:20,2,3,52
119476,2023-06-05,17:17:55,2,8,36
119504,2023-06-05,17:30:20,2,8,45
119515,2023-06-05,17:39:14,2,5,47
119526,2023-06-05,17:45:26,1,3,47
119540,2023-06-05,17:54:00,2,8,54
119545,2023-06-05,17:56:10,1,3,53
119549,2023-06-05,18:00:16,2,3,36
119551,2023-06-05,18:00:24,2,3,46
119559,2023-06-05,18:05:03,2,3,42
119563,2023-06-05,18:05:56,2,3,25
119579,2023-06-05,18:17:57,1,3,37
119590,2023-06-05,18:22:09,1,3,50
119618,2023-06-05,18:41:47,2,8,53
119634,2023-06-05,19:06:50,2,8,29
119642,2023-06-05,19:16:14,1,8,27
119663,2023-06-05,19:28:11,2,3,32
119692,2023-06-05,19:51:09,1,3,45
119707,2023-06-06,7:04:01,2,5,29
119727,2023-06-06,7:34:50,1,5,69
119753,2023-06-06,8:03:32,1,8,31
119784,2023-06-06,8:34:34,1,8,48
119820,2023-06-06,9:20:37,1,8,49
119889,2023-06-06,10:28:38,1,5,39
119914,2023-06-06,10:53:46,2,5,53
119945,2023-06-06,11:13:05,2,5,42
119957,2023-06-06,11:19:33,1,3,51
119973,2023-06-06,11:36:55,1,5,38
119985,2023-06-06,11:44:11,2,8,61
119988,2023-06-06,11:47:01,1,3,71
120003,2023-06-06,11:58:12,2,3,32
120006,2023-06-06,11:59:58,1,5,28
120017,2023-06-06,12:03:35,2,3,36
120028,2023-06-06,12:14:11,1,3,57
120036,2023-06-06,12:23:31,1,3,28
120068,2023-06-06,12:39:52,2,3,28
120080,2023-06-06,12:46:45,1,3,27
120086,2023-06-06,12:50:50,2,8,29
120087,2023-06-06,12:52:15,2,3,29
120111,2023-06-06,13:04:00,1,5,37
120117,2023-06-06,13:07:59,1,5,25
120132,2023-06-06,13:16:46,1,3,26
120248,2023-06-06,14:37:01,1,5,70
120253,2023-06-06,14:39:23,1,3,72
120266,2023-06-06,14:46:55,1,5,54
120295,2023-06-06,15:04:28,1,3,23
120324,2023-06-06,15:20:39,1,3,55
120343,2023-06-06,15:29:49,1,3,50
120346,2023-06-06,15:30:41,2,3,25
120366,2023-06-06,15:39:00,1,3,61
120393,2023-06-06,15:52:15,2,8,41
120440,2023-06-06,16:14:25,1,8,42
120469,2023-06-06,16:31:43,1,5,31
120482,2023-06-06,16:41:34,2,8,24
120496,2023-06-06,16:51:18,2,8,58
120502,2023-06-06,16:54:34,2,8,31
120530,2023-06-06,17:12:08,2,5,42
120555,2023-06-06,17:28:23,1,8,44
120586,2023-06-06,17:49:08,1,3,78
120590,2023-06-06,17:51:27,2,3,61
120592,2023-06-06,17:51:47,1,5,59
120600,2023-06-06,17:57:00,2,8,51
120605,2023-06-06,17:58:33,1,8,44
120613,2023-06-06,18:01:27,1,8,47
120651,2023-06-06,18:23:18,1,8,44
120655,2023-06-06,18:31:14,2,3,47
120707,2023-06-06,19:23:38,1,3,59
120709,2023-06-06,19:25:21,2,3,26
120733,2023-06-06,19:45:33,1,8,34
120742,2023-06-06,19:55:59,2,3,36
120824,2023-06-07,6:24:31,2,5,31
120828,2023-06-07,7:02:40,2,5,45
120838,2023-06-07,7:09:45,1,3,58
120870,2023-06-07,7:37:21,2,5,54
120871,2023-06-07,7:37:21,1,5,71
120872,2023-06-07,7:39:25,2,5,33
120881,2023-06-07,7:41:57,1,3,57
120892,2023-06-07,7:44:36,1,5,51
120909,2023-06-07,8:01:24,2,8,41
120932,2023-06-07,8:12:56,1,3,77
120941,2023-06-07,8:15:02,1,5,36
120943,2023-06-07,8:15:47,1,3,35
120946,2023-06-07,8:17:07,1,8,75
120956,2023-06-07,8:20:30,1,5,64
120977,2023-06-07,8:27:39,1,8,47
120980,2023-06-07,8:28:18,1,3,40
120984,2023-06-07,8:28:24,2,8,25
120989,2023-06-07,8:30:57,1,8,78
120996,2023-06-07,8:32:25,2,3,32
121020,2023-06-07,8:36:46,1,8,73
121025,2023-06-07,8:38:54,1,5,51
121028,2023-06-07,8:39:48,1,5,71
121072,2023-06-07,8:57:19,2,8,28
121106,2023-06-07,9:11:56,1,8,2
121123,2023-06-07,9:20:00,1,5,51
121138,2023-06-07,9:25:31,2,5,29
121140,2023-06-07,9:26:12,1,8,47
121190,2023-06-07,9:47:14,2,5,52
121192,2023-06-07,9:47:30,2,8,51
121195,2023-06-07,9:48:22,2,3,39
121198,2023-06-07,9:50:55,1,3,41
121226,2023-06-07,10:00:41,2,8,52
121256,2023-06-07,10:07:44,1,8,65
121281,2023-06-07,10:18:37,1,3,39
121282,2023-06-07,10:18:57,1,3,29
121312,2023-06-07,10:29:17,2,3,39
121339,2023-06-07,10:36:38,2,3,41
121408,2023-06-07,10:55:44,2,5,31
121434,2023-06-07,11:09:18,1,3,75
121440,2023-06-07,11:12:55,2,8,63
121452,2023-06-07,11:23:45,1,8,38
121453,2023-06-07,11:23:45,2,8,63
121468,2023-06-07,11:35:21,1,8,48
121474,2023-06-07,11:41:57,1,3,78
121482,2023-06-07,11:48:39,2,5,24
121485,2023-06-07,11:54:38,1,8,78
121489,2023-06-07,11:59:07,1,3,32
121490,2023-06-07,11:59:07,1,5,32
121505,2023-06-07,12:11:26,1,5,72
121534,2023-06-07,12:34:19,1,8,59
121544,2023-06-07,12:43:02,1,3,22
121545,2023-06-07,12:43:13,2,5,54
121557,2023-06-07,12:49:51,1,8,31
121561,2023-06-07,12:52:20,1,3,39
121563,2023-06-07,12:54:18,1,3,74
121569,2023-06-07,13:06:55,1,3,22
121572,2023-06-07,13:07:51,1,8,54
121573,2023-06-07,13:08:27,2,3,39
121577,2023-06-07,13:12:34,2,8,26
121666,2023-06-07,15:27:25,2,8,61
121697,2023-06-07,15:58:06,2,8,84
121700,2023-06-07,16:10:28,2,8,38
121725,2023-06-07,16:42:01,1,8,32
121759,2023-06-07,17:14:43,1,3,75
121762,2023-06-07,17:28:07,1,8,28
121782,2023-06-07,18:00:30,2,3,55
121791,2023-06-07,18:06:33,1,3,61
121798,2023-06-07,18:16:14,1,3,61
121810,2023-06-07,18:31:19,1,8,35
121811,2023-06-07,18:35:04,2,3,55
121825,2023-06-07,18:45:04,2,3,59
121863,2023-06-07,19:33:19,2,3,42
121887,2023-06-07,20:30:31,1,8,53
121888,2023-06-07,20:31:37,1,8,43
121932,2023-06-08,7:03:42,2,8,48
121937,2023-06-08,7:08:54,1,8,55
121938,2023-06-08,7:10:19,1,8,31
121949,2023-06-08,7:14:48,1,3,37
121958,2023-06-08,7:22:14,1,3,50
122009,2023-06-08,7:47:41,1,5,32
122015,2023-06-08,7:51:24,1,5,57
122017,2023-06-08,7:51:34,1,8,55
122056,2023-06-08,8:06:29,1,8,22
122088,2023-06-08,8:17:35,2,5,57
122098,2023-06-08,8:22:16,2,3,32
122103,2023-06-08,8:22:37,2,5,37
122156,2023-06-08,8:45:40,1,5,72
122165,2023-06-08,8:50:00,2,5,55
122166,2023-06-08,8:50:22,1,3,53
122177,2023-06-08,8:53:05,2,8,52
122178,2023-06-08,8:54:10,1,8,87
122187,2023-06-08,8:57:28,1,5,74
122219,2023-06-08,9:09:55,1,5,76
122220,2023-06-08,9:10:17,1,5,30
122223,2023-06-08,9:12:22,1,5,36
122228,2023-06-08,9:13:19,2,8,32
122230,2023-06-08,9:13:44,2,5,42
122254,2023-06-08,9:24:16,1,8,87
122256,2023-06-08,9:24:25,1,5,47
122260,2023-06-08,9:24:44,1,5,43
122261,2023-06-08,9:25:17,1,5,30
122292,2023-06-08,9:38:18,2,8,25
122300,2023-06-08,9:49:24,2,3,50
122353,2023-06-08,10:10:02,2,8,39
122357,2023-06-08,10:10:38,1,5,51
122388,2023-06-08,10:21:39,2,8,25
122398,2023-06-08,10:27:28,1,8,71
122407,2023-06-08,10:28:41,1,5,33
122415,2023-06-08,10:30:43,1,5,70
122416,2023-06-08,10:31:08,1,5,25
122419,2023-06-08,10:32:28,2,5,51
122425,2023-06-08,10:36:29,1,8,84
122435,2023-06-08,10:41:55,2,5,41
122444,2023-06-08,10:43:26,1,8,49
122457,2023-06-08,10:44:23,1,3,16
122470,2023-06-08,10:46:53,1,8,53
122474,2023-06-08,10:48:08,1,5,33
122501,2023-06-08,10:59:38,2,8,22
122516,2023-06-08,11:07:09,2,8,49
122538,2023-06-08,11:21:07,1,3,49
122539,2023-06-08,11:21:07,2,3,75
122545,2023-06-08,11:22:56,2,8,39
122547,2023-06-08,11:23:05,1,5,39
122629,2023-06-08,12:15:01,1,3,41
122631,2023-06-08,12:17:03,2,5,47
122640,2023-06-08,12:23:31,1,8,28
122643,2023-06-08,12:28:46,2,3,53
122674,2023-06-08,12:55:29,1,3,55
122681,2023-06-08,13:00:59,2,8,61
122706,2023-06-08,13:25:08,2,5,43
122728,2023-06-08,13:39:21,1,3,52
122731,2023-06-08,13:40:23,1,5,72
122733,2023-06-08,13:43:19,1,3,43
122738,2023-06-08,13:48:36,2,8,38
122745,2023-06-08,13:58:35,1,8,63
122753,2023-06-08,14:02:30,1,8,84
122754,2023-06-08,14:02:53,2,3,58
122775,2023-06-08,14:17:38,1,8,77
122798,2023-06-08,14:41:17,1,8,32
122803,2023-06-08,14:43:38,2,8,35
122817,2023-06-08,14:59:58,1,3,35
122819,2023-06-08,15:00:56,1,3,31
122847,2023-06-08,15:25:07,1,3,40
122866,2023-06-08,15:48:15,1,8,70
122874,2023-06-08,15:51:16,2,5,52
122884,2023-06-08,16:01:07,1,8,41
122891,2023-06-08,16:03:39,1,3,36
122908,2023-06-08,16:15:55,2,3,33
122924,2023-06-08,16:28:28,1,8,30
122935,2023-06-08,16:43:07,1,3,61
122938,2023-06-08,16:44:59,2,3,58
122978,2023-06-08,17:24:58,2,8,23
122982,2023-06-08,17:27:12,2,3,32
123019,2023-06-08,18:06:26,1,5,34
123059,2023-06-08,18:39:53,3,5,65
123112,2023-06-08,19:17:15,1,3,39
123130,2023-06-08,19:25:58,2,3,69
123136,2023-06-08,19:32:15,4,5,64
123139,2023-06-08,19:37:16,2,3,36
123143,2023-06-08,19:44:46,2,3,72
123195,2023-06-09,6:58:57,2,8,51
123198,2023-06-09,7:01:39,2,8,23
123201,2023-06-09,7:01:47,1,3,79
123202,2023-06-09,7:01:58,1,8,40
123227,2023-06-09,7:12:17,1,8,64
123235,2023-06-09,7:15:46,1,3,71
123257,2023-06-09,7:28:39,1,3,56
123263,2023-06-09,7:31:26,2,8,42
123377,2023-06-09,8:08:13,2,3,76
123380,2023-06-09,8:11:32,1,5,26
123384,2023-06-09,8:12:40,1,8,79
123386,2023-06-09,8:14:07,2,5,29
123465,2023-06-09,8:39:35,1,3,45
123466,2023-06-09,8:39:51,1,3,38
123502,2023-06-09,8:55:55,1,5,29
123506,2023-06-09,8:57:53,2,5,41
123533,2023-06-09,9:06:53,1,3,12
123583,2023-06-09,9:27:22,2,5,39
123588,2023-06-09,9:28:45,2,8,25
123613,2023-06-09,9:34:35,2,8,35
123616,2023-06-09,9:36:19,1,8,51
123620,2023-06-09,9:38:57,2,8,59
123624,2023-06-09,9:40:12,2,5,51
123630,2023-06-09,9:41:22,1,8,32
123655,2023-06-09,9:47:29,2,8,57
123657,2023-06-09,9:47:39,1,8,63
123658,2023-06-09,9:47:44,2,8,45
123712,2023-06-09,10:03:18,1,5,12
123756,2023-06-09,10:16:43,1,8,65
123765,2023-06-09,10:18:50,2,8,39
123767,2023-06-09,10:19:20,1,8,61
123772,2023-06-09,10:20:15,1,3,70
123775,2023-06-09,10:20:38,1,5,44
123815,2023-06-09,10:32:22,1,3,38
123829,2023-06-09,10:39:04,2,5,56
123835,2023-06-09,10:43:08,1,5,76
123880,2023-06-09,10:52:45,1,3,74
123885,2023-06-09,10:53:31,2,5,35
123886,2023-06-09,10:53:38,2,8,37
123888,2023-06-09,10:53:39,2,5,44
123934,2023-06-09,11:18:44,1,8,71
123943,2023-06-09,11:23:55,1,8,48
123945,2023-06-09,11:24:35,1,8,71
123974,2023-06-09,12:06:31,2,5,53
124026,2023-06-09,12:49:56,1,3,40
124032,2023-06-09,13:00:49,2,8,28
124072,2023-06-09,13:53:54,1,5,24
124082,2023-06-09,13:59:37,1,8,31
124087,2023-06-09,14:00:49,1,8,23
124089,2023-06-09,14:02:43,1,3,34
124090,2023-06-09,14:02:43,1,3,79
124117,2023-06-09,14:27:35,1,3,50
124181,2023-06-09,15:51:36,1,5,82
124199,2023-06-09,16:14:12,2,3,29
124205,2023-06-09,16:18:25,1,3,32
124220,2023-06-09,16:39:31,1,3,47
124250,2023-06-09,17:31:32,2,8,22
124297,2023-06-09,18:20:02,1,5,31
124308,2023-06-09,18:32:35,2,3,25
124321,2023-06-09,18:46:10,1,3,72
124377,2023-06-09,19:47:51,2,8,37
124398,2023-06-10,6:02:35,1,5,78
124400,2023-06-10,6:04:51,1,5,33
124408,2023-06-10,6:11:26,2,5,53
124409,2023-06-10,6:12:43,1,5,36
124416,2023-06-10,6:22:51,1,5,29
124417,2023-06-10,6:30:39,2,8,50
124429,2023-06-10,6:33:33,2,5,38
124451,2023-06-10,6:42:33,2,8,65
124463,2023-06-10,6:50:33,1,5,43
124473,2023-06-10,6:58:08,1,8,44
124476,2023-06-10,6:59:46,1,8,60
124485,2023-06-10,7:03:21,2,8,61
124491,2023-06-10,7:04:14,1,5,27
124509,2023-06-10,7:09:32,1,8,45
124517,2023-06-10,7:12:33,2,3,40
124534,2023-06-10,7:16:35,2,8,49
124535,2023-06-10,7:16:55,1,5,33
124536,2023-06-10,7:17:46,2,5,23
124547,2023-06-10,7:20:52,2,8,34
124563,2023-06-10,7:32:56,1,3,50
124578,2023-06-10,7:37:09,1,8,63
124588,2023-06-10,7:40:20,1,8,76
124619,2023-06-10,7:55:01,1,5,45
124677,2023-06-10,8:24:10,2,3,84
124691,2023-06-10,8:27:42,2,5,55
124694,2023-06-10,8:28:32,1,5,42
124712,2023-06-10,8:33:00,1,5,74
124713,2023-06-10,8:33:53,1,8,25
124722,2023-06-10,8:35:29,1,3,43
124731,2023-06-10,8:37:56,2,3,36
124746,2023-06-10,8:46:06,2,3,54
124761,2023-06-10,8:52:17,2,3,28
124764,2023-06-10,8:53:19,1,3,30
124766,2023-06-10,8:54:10,2,8,23
124768,2023-06-10,8:54:18,1,5,50
124782,2023-06-10,8:57:19,1,5,26
124795,2023-06-10,9:02:04,2,3,28
124802,2023-06-10,9:03:13,1,5,79
124805,2023-06-10,9:03:46,1,5,47
124818,2023-06-10,9:10:12,1,3,52
124844,2023-06-10,9:20:43,1,5,8
124850,2023-06-10,9:22:07,1,8,55
124863,2023-06-10,9:28:05,1,8,56
124875,2023-06-10,9:30:27,2,3,53
124934,2023-06-10,9:44:24,1,3,75
124940,2023-06-10,9:45:52,1,3,30
124943,2023-06-10,9:47:09,2,5,34
124946,2023-06-10,9:48:29,2,5,51
124978,2023-06-10,10:00:50,1,3,29
125003,2023-06-10,10:05:58,1,5,39
125006,2023-06-10,10:06:27,1,5,63
125037,2023-06-10,10:16:49,1,3,52
125046,2023-06-10,10:19:08,2,8,43
125061,2023-06-10,10:27:53,1,3,59
125087,2023-06-10,10:37:44,1,8,87
125111,2023-06-10,10:45:57,1,8,64
125127,2023-06-10,10:56:44,2,3,39
125175,2023-06-10,11:20:17,2,5,84
125194,2023-06-10,11:40:34,2,5,50
125209,2023-06-10,12:04:29,1,5,63
125219,2023-06-10,12:13:53,1,3,54
125230,2023-06-10,12:24:33,2,3,39
125237,2023-06-10,12:32:10,1,8,45
125246,2023-06-10,12:40:21,1,3,22
125251,2023-06-10,12:48:56,2,5,44
125256,2023-06-10,12:59:40,1,5,56
125260,2023-06-10,13:06:16,1,8,87
125299,2023-06-10,13:48:32,1,8,50
125309,2023-06-10,13:53:27,1,8,46
125315,2023-06-10,13:56:59,1,5,32
125329,2023-06-10,14:07:21,1,3,58
125333,2023-06-10,14:16:49,2,3,22
125344,2023-06-10,14:30:04,2,5,41
125354,2023-06-10,14:37:40,2,8,41
125356,2023-06-10,14:39:34,2,8,43
125362,2023-06-10,14:47:20,1,5,34
125402,2023-06-10,15:28:14,1,8,22
125404,2023-06-10,15:29:12,1,3,63
125451,2023-06-10,16:27:01,2,5,61
125513,2023-06-10,17:40:34,1,5,23
125518,2023-06-10,17:46:04,2,8,43
125528,2023-06-10,17:59:51,1,8,73
125529,2023-06-10,17:59:51,1,8,19
125534,2023-06-10,18:03:31,2,8,48
125545,2023-06-10,18:11:22,1,3,64
125548,2023-06-10,18:11:23,1,5,84
125568,2023-06-10,18:43:30,2,8,22
125578,2023-06-10,18:55:07,1,8,84
125590,2023-06-10,19:29:25,2,8,47
125605,2023-06-11,6:00:05,1,5,43
125609,2023-06-11,6:03:44,1,5,28
125620,2023-06-11,6:11:41,1,5,50
125624,2023-06-11,6:21:11,1,5,41
125692,2023-06-11,6:59:05,2,8,48
125695,2023-06-11,6:59:55,2,8,58
125740,2023-06-11,7:16:00,1,5,45
125743,2023-06-11,7:17:45,1,8,29
125797,2023-06-11,7:42:04,2,5,39
125807,2023-06-11,7:42:42,2,5,42
125835,2023-06-11,7:57:57,1,5,46
125880,2023-06-11,8:20:40,1,3,73
125881,2023-06-11,8:20:45,1,8,29
125911,2023-06-11,8:29:03,1,5,49
125927,2023-06-11,8:33:47,1,8,27
125931,2023-06-11,8:35:05,1,5,60
125948,2023-06-11,8:39:14,1,3,53
125981,2023-06-11,8:49:19,2,8,43
125986,2023-06-11,8:51:08,1,5,76
126005,2023-06-11,8:55:32,1,3,26
126030,2023-06-11,9:02:49,2,5,65
126032,2023-06-11,9:05:28,1,3,39
126038,2023-06-11,9:06:24,2,3,59
126041,2023-06-11,9:07:51,1,8,74
126068,2023-06-11,9:20:33,2,8,39
126082,2023-06-11,9:24:41,1,5,29
126092,2023-06-11,9:28:29,2,5,35
126111,2023-06-11,9:35:11,2,3,33
126116,2023-06-11,9:38:56,2,3,27
126123,2023-06-11,9:44:01,1,8,40
126141,2023-06-11,9:51:20,2,3,42
126155,2023-06-11,9:57:18,1,8,71
126164,2023-06-11,10:03:08,2,3,24
126188,2023-06-11,10:13:08,2,5,40
126212,2023-06-11,10:20:34,1,3,49
126247,2023-06-11,10:31:33,2,3,39
126249,2023-06-11,10:32:02,2,3,26
126266,2023-06-11,10:38:30,1,8,10
126275,2023-06-11,10:42:47,1,3,60
126279,2023-06-11,10:44:23,2,8,42
126281,2023-06-11,10:45:04,1,3,53
126282,2023-06-11,10:46:04,2,8,42
126287,2023-06-11,10:48:24,1,5,73
126303,2023-06-11,10:54:48,2,8,31
126304,2023-06-11,10:54:48,1,8,70
126316,2023-06-11,10:58:51,1,8,74
126348,2023-06-11,11:20:42,1,8,40
126379,2023-06-11,11:47:25,1,8,25
126381,2023-06-11,11:48:16,1,3,57
126389,2023-06-11,11:58:17,2,8,47
126408,2023-06-11,12:18:56,2,3,48
126428,2023-06-11,12:43:37,2,8,23
126468,2023-06-11,13:13:13,1,8,33
126473,2023-06-11,13:20:10,1,3,53
126506,2023-06-11,13:55:50,1,8,24
126519,2023-06-11,14:07:22,2,5,58
126541,2023-06-11,14:25:40,1,3,33
126565,2023-06-11,14:42:21,1,8,77
126574,2023-06-11,14:52:49,2,5,36
126583,2023-06-11,15:05:28,2,8,42
126656,2023-06-11,16:31:53,1,3,70
126682,2023-06-11,16:57:48,1,8,31
126706,2023-06-11,17:17:14,1,3,84
126719,2023-06-11,17:43:17,2,5,65
126721,2023-06-11,17:48:17,1,3,55
126751,2023-06-11,18:20:34,1,8,37
126754,2023-06-11,18:23:58,1,3,71
126756,2023-06-11,18:26:20,1,3,49
126760,2023-06-11,18:28:13,1,5,75
126767,2023-06-11,18:45:18,2,3,61
126795,2023-06-11,19:25:41,1,8,87
126796,2023-06-11,19:27:44,1,3,52
126840,2023-06-12,6:33:52,1,5,71
126841,2023-06-12,6:34:34,1,8,45
126886,2023-06-12,6:56:13,1,8,41
126900,2023-06-12,7:00:32,2,5,45
126909,2023-06-12,7:05:37,2,5,28
126912,2023-06-12,7:05:48,1,5,79
126946,2023-06-12,7:17:18,2,3,35
126998,2023-06-12,7:43:56,2,5,53
127010,2023-06-12,7:48:23,1,3,60
127019,2023-06-12,7:50:39,2,8,42
127041,2023-06-12,8:00:24,1,8,71
127058,2023-06-12,8:07:11,1,8,61
127107,2023-06-12,8:37:34,2,8,23
127118,2023-06-12,8:42:05,1,8,46
127123,2023-06-12,8:47:16,1,8,46
127125,2023-06-12,8:48:28,1,8,53
127136,2023-06-12,8:52:55,1,3,38
127167,2023-06-12,9:04:35,1,3,31
127180,2023-06-12,9:10:11,2,8,45
127186,2023-06-12,9:10:44,2,8,45
127197,2023-06-12,9:13:03,1,5,50
127201,2023-06-12,9:13:14,1,8,76
127211,2023-06-12,9:18:11,1,5,54
127236,2023-06-12,9:28:24,2,3,52
127242,2023-06-12,9:31:21,1,8,53
127248,2023-06-12,9:32:06,1,8,69
127249,2023-06-12,9:32:06,1,8,6
127254,2023-06-12,9:34:31,2,5,22
127263,2023-06-12,9:41:50,1,5,51
127273,2023-06-12,9:43:39,1,5,73
127293,2023-06-12,9:54:30,1,8,18
127294,2023-06-12,9:54:31,2,5,56
127296,2023-06-12,9:56:17,2,3,36
127300,2023-06-12,9:56:42,1,5,25
127322,2023-06-12,10:04:57,1,8,58
127368,2023-06-12,10:21:25,1,5,8
127386,2023-06-12,10:27:14,2,8,84
127392,2023-06-12,10:29:49,2,5,52
127397,2023-06-12,10:32:56,2,8,54
127402,2023-06-12,10:34:31,2,5,39
127422,2023-06-12,10:40:37,2,5,60
127425,2023-06-12,10:41:07,1,5,78
127472,2023-06-12,10:58:11,1,5,49
127504,2023-06-12,11:18:30,1,5,42
127536,2023-06-12,11:59:11,2,5,37
127555,2023-06-12,12:22:55,2,5,33
127602,2023-06-12,13:11:55,2,3,27
127605,2023-06-12,13:17:41,2,8,43
127610,2023-06-12,13:22:18,2,8,84
127627,2023-06-12,13:34:48,1,8,74
127652,2023-06-12,14:03:06,1,8,71
127653,2023-06-12,14:03:19,2,3,36
127683,2023-06-12,14:39:23,1,5,33
127699,2023-06-12,14:54:28,1,8,46
127708,2023-06-12,15:05:05,2,8,46
127719,2023-06-12,15:13:40,1,8,4
127720,2023-06-12,15:16:12,1,5,58
127724,2023-06-12,15:23:46,2,5,28
127740,2023-06-12,15:46:42,2,8,22
127747,2023-06-12,15:50:57,2,5,35
127748,2023-06-12,15:51:04,2,5,52
127803,2023-06-12,16:47:18,2,3,55
127827,2023-06-12,17:12:20,1,3,57
127844,2023-06-12,17:24:20,1,8,30
127867,2023-06-12,17:49:47,1,8,45
127872,2023-06-12,17:52:08,1,5,38
127877,2023-06-12,17:53:26,1,5,25
127878,2023-06-12,17:53:41,2,5,31
127905,2023-06-12,18:15:03,1,8,42
127918,2023-06-12,18:26:32,2,3,44
127921,2023-06-12,18:32:06,1,8,49
127993,2023-06-13,7:13:29,2,3,30
128011,2023-06-13,7:17:28,1,3,77
128013,2023-06-13,7:17:54,1,3,75
128020,2023-06-13,7:20:58,1,3,71
128032,2023-06-13,7:28:17,1,5,50
128054,2023-06-13,7:40:31,2,5,51
128063,2023-06-13,7:44:20,1,3,72
128077,2023-06-13,7:48:55,1,5,71
128082,2023-06-13,7:50:07,1,3,41
128104,2023-06-13,7:58:19,1,5,51
128120,2023-06-13,8:04:11,2,8,44
128128,2023-06-13,8:06:13,1,8,79
128169,2023-06-13,8:21:55,1,8,46
128176,2023-06-13,8:22:58,2,8,48
128183,2023-06-13,8:23:57,2,3,47
128188,2023-06-13,8:25:28,1,3,43
128197,2023-06-13,8:27:48,1,8,5
128234,2023-06-13,8:34:08,1,3,74
128264,2023-06-13,8:41:10,2,8,38
128268,2023-06-13,8:42:10,2,8,51
128269,2023-06-13,8:42:10,1,8,79
128278,2023-06-13,8:46:12,2,5,53
128328,2023-06-13,8:59:09,2,5,35
128334,2023-06-13,8:59:49,2,8,65
128369,2023-06-13,9:11:30,1,8,23
128385,2023-06-13,9:15:11,1,3,54
128390,2023-06-13,9:17:06,2,8,32
128394,2023-06-13,9:17:49,2,8,34
128406,2023-06-13,9:19:57,1,8,51
128438,2023-06-13,9:30:55,2,8,63
128445,2023-06-13,9:33:36,1,3,49
128454,2023-06-13,9:34:33,1,3,84
128464,2023-06-13,9:38:03,1,5,63
128484,2023-06-13,9:42:18,1,8,35
128489,2023-06-13,9:44:23,1,5,71
128490,2023-06-13,9:44:34,1,8,23
128496,2023-06-13,9:47:51,1,8,42
128512,2023-06-13,9:51:19,2,5,22
128531,2023-06-13,9:54:33,1,3,75
128533,2023-06-13,9:54:56,1,3,34
128565,2023-06-13,10:06:19,2,8,28
128582,2023-06-13,10:10:26,2,8,31
128585,2023-06-13,10:11:25,2,3,37
128619,2023-06-13,10:27:24,2,8,84
128622,2023-06-13,10:27:38,1,8,63
128669,2023-06-13,10:34:58,2,8,30
128732,2023-06-13,10:51:56,1,8,8
128759,2023-06-13,10:57:15,2,5,63
128784,2023-06-13,11:32:20,2,5,39
128812,2023-06-13,11:57:04,1,3,48
128824,2023-06-13,12:12:02,2,3,54
128829,2023-06-13,12:16:59,2,5,39
128836,2023-06-13,12:20:12,1,5,63
128842,2023-06-13,12:28:41,1,5,41
128869,2023-06-13,12:59:54,1,8,6
128897,2023-06-13,13:52:33,2,3,39
128908,2023-06-13,14:00:27,2,8,61
128925,2023-06-13,14:17:03,2,5,53
128928,2023-06-13,14:20:39,2,5,58
128953,2023-06-13,14:54:01,1,8,32
128976,2023-06-13,15:11:59,1,8,74
128986,2023-06-13,15:17:33,1,3,42
128993,2023-06-13,15:22:54,1,5,76
128994,2023-06-13,15:23:14,2,5,48
129004,2023-06-13,15:36:59,2,8,46
129035,2023-06-13,16:07:48,2,5,84
129045,2023-06-13,16:15:07,1,5,65
129068,2023-06-13,16:34:12,1,8,4
129084,2023-06-13,16:49:09,1,5,29
129127,2023-06-13,17:39:37,2,5,46
129144,2023-06-13,18:01:24,2,8,25
129145,2023-06-13,18:01:24,1,8,14
129161,2023-06-13,18:23:07,1,8,55
129176,2023-06-13,18:34:38,2,3,84
129205,2023-06-13,19:16:48,2,8,65
129210,2023-06-13,19:26:08,1,3,24
129212,2023-06-13,19:27:55,1,3,53
129236,2023-06-13,20:21:40,1,8,33
129237,2023-06-13,20:23:19,2,8,43
129272,2023-06-14,7:13:16,1,5,84
